"","ID","year","Midterm","AreaAll","R_seats","D_seats","Other_seats","total_votes","R_votes","D_votes","Other_votes","winning_vote_margin","winner_party","R_totalvote_pct","D_totalvote_pct","Other_totalvote_pct","R_majorvote_pct","D_majorvote_pct","R_majorvote_pct_lag","D_majorvote_pct_lag","president_party","Pres_D","Pres_R","H_incumbent_party_winner","H_incumbent_party_majorvote_pct","H_incumbent_party","H_inc_D","H_inc_R","US_Unemployment.Rate","US_CPI","GDP_Growth_Pct","...1","STATENAME","DISTRICT","avg_rating","Close_E_D","LLS_R","LLS_D","St_AVG_R","cvap","RepVotes","DemVotes","RepVotesMajorPercent","DemVotesMajorPercent","Incumbent_R","Incumbent_D","Open_seat","voterTR","D_2012","D_2014","D_2016","D_2018","D_2020","MidtermE_D","PresE_D","st_cd_fips","est_cost_sum"
"447",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,415,"Illinois",14,2,1,0,0,2,527885,197835,203209,49.33,50.67,0,1,0,0.759718499,0,0,0,0,1,0,1,NA,NA
"448",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,416,"Illinois",17,1.875,1,0,0,2.125,508081,143863,156011,47.97,52.03,0,1,0,0.590209041,0,0,0,0,1,0,1,NA,NA
"449",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,417,"Indiana",5,3.65625,0,0,1,0.3438,575022,208212,191226,52.13,47.87,0,0,1,0.694648205,0,0,0,0,1,0,1,NA,NA
"450",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,418,"Iowa",1,3.0625,0,0,1,0.9375,580599,212088,201347,51.3,48.7,0,1,0,0.712083555,0,0,0,0,1,0,1,NA,NA
"451",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,419,"Iowa",2,2.9375,1,0,0,1.0625,583217,196964,196958,50,50,0,0,1,0.675429557,0,0,0,0,1,0,1,NA,NA
"452",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,420,"Iowa",3,2.8125,1,0,0,1.1875,606164,212997,219205,49.28,50.72,0,1,0,0.71301166,0,0,0,0,1,0,1,NA,NA
"453",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,421,"Iowa",4,6.625,0,1,0,2.625,561673,237369,144761,62.12,37.88,0,0,1,0.680342477,0,0,0,0,1,0,1,NA,NA
"454",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,422,"Kansas",2,6,0,1,0,2,542116,185464,136650,57.58,42.42,0,0,1,0.594179106,0,0,0,0,1,0,1,NA,NA
"455",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,423,"Kansas",3,1.25,1,0,0,2.75,537375,178773,220049,44.83,55.17,0,1,0,0.742167016,0,0,0,0,1,0,1,NA,NA
"456",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,424,"Kentucky",6,6,0,1,0,2,580203,216948,155011,58.33,41.67,1,0,0,0.641084241,0,0,0,0,1,0,1,NA,NA
"457",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,425,"Maine",2,1.875,1,0,0,2.125,523466,175228,197974,46.95,53.05,0,1,0,0.712944107,0,0,0,0,1,0,1,NA,NA
"458",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,426,"Michigan",3,4.25,0,0,1,0.25,548606,213649,189769,52.96,47.04,0,0,1,0.735351053,0,0,0,0,1,0,1,NA,NA
"459",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,427,"Michigan",6,5.28125,0,1,0,1.2813,541196,211496,152085,58.17,41.83,1,0,0,0.671810213,0,0,0,0,1,0,1,NA,NA
"460",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,428,"Michigan",7,6.875,0,1,0,2.875,546091,227524,159743,58.75,41.25,1,0,0,0.709162026,0,0,0,0,1,0,1,NA,NA
"461",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,429,"Michigan",8,2.25,1,0,0,1.75,556283,202525,217922,48.17,51.83,0,1,0,0.755814936,0,0,0,0,1,0,1,NA,NA
"462",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,430,"Michigan",11,2.25,1,0,0,1.75,535588,215405,226128,48.79,51.21,0,1,0,0.824389269,0,0,0,0,1,0,1,NA,NA
"463",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,431,"Minnesota",1,4.15625,0,0,1,0.1563,498389,179234,167890,51.63,48.37,1,0,0,0.696492098,0,0,0,0,1,0,1,NA,NA
"464",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,432,"Minnesota",2,2,1,0,0,2,512190,194954,204534,48.8,51.2,0,1,0,0.779960562,0,0,0,0,1,0,1,NA,NA
"465",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,433,"Minnesota",3,1.25,1,0,0,2.75,517537,196625,246666,44.36,55.64,0,1,0,0.856539726,0,0,0,0,1,0,1,NA,NA
"466",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,434,"Minnesota",5,1.125,1,0,0,2.875,525375,102878,255924,28.67,71.33,0,1,0,0.682944563,0,0,0,0,1,0,1,NA,NA
"467",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,435,"Minnesota",7,4.75,0,0,1,0.75,498454,194066,144840,57.26,42.74,0,1,0,0.679914295,0,0,0,0,1,0,1,NA,NA
"468",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,436,"Minnesota",8,6.875,0,1,0,2.875,524508,223432,147853,60.18,39.82,1,0,0,0.707872902,0,0,0,0,1,0,1,NA,NA
"469",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,437,"Missouri",2,4.15625,0,0,1,0.1563,576837,233157,204540,53.27,46.73,1,0,0,0.758788011,0,0,0,0,1,0,1,NA,NA
"470",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,438,"Montana",0,5.0625,0,1,0,1.0625,823797,339169,262340,56.39,43.61,0,0,1,0.730166534,0,0,0,0,1,0,1,NA,NA
"471",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,439,"Nebraska",2,4.28125,0,0,1,0.2813,466368,171071,155706,52.35,47.65,1,0,0,0.700684867,0,0,0,0,1,0,1,NA,NA
"472",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,440,"Nevada",3,2.71875,1,0,0,1.2813,606488,190975,203421,48.42,51.58,0,1,0,0.650294812,0,0,0,0,1,0,1,NA,NA
"473",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,441,"Nevada",4,2,1,0,0,2,516069,152284,168457,47.48,52.52,0,1,0,0.621507977,0,0,0,0,1,0,1,NA,NA
"474",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,442,"New Hampshire",1,2.34375,1,0,0,1.6563,NA,185159,205606,47.38,52.62,0,1,0,NA,0,0,0,0,1,0,1,NA,NA
"475",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,443,"New Hampshire",2,1.625,1,0,0,2.375,NA,168886,208289,44.78,55.22,0,1,0,NA,0,0,0,0,1,0,1,NA,NA
"476",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,444,"New Jersey",2,3.65625,0,0,1,0.3438,NA,195526,173849,52.93,47.07,1,0,0,NA,0,0,0,0,1,0,1,NA,NA
"477",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,445,"New Jersey",3,2.25,1,0,0,1.75,NA,196327,229840,46.07,53.93,0,1,0,NA,0,0,0,0,1,0,1,NA,NA
"478",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,446,"New Jersey",5,1.125,1,0,0,2.875,NA,193333,225175,46.2,53.8,0,1,0,NA,0,0,0,0,1,0,1,NA,NA
"479",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,447,"New Jersey",7,2.71875,1,0,0,1.2813,NA,214318,219629,49.39,50.61,0,1,0,NA,0,0,0,0,1,0,1,NA,NA
"480",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,448,"New Jersey",11,1.25,1,0,0,2.75,NA,206013,235163,46.7,53.3,0,1,0,NA,0,0,0,0,1,0,1,NA,NA
"481",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,449,"New Mexico",2,3.75,0,0,1,0.25,NA,142283,122546,53.73,46.27,0,1,0,NA,0,0,0,0,1,0,1,NA,NA
"482",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,450,"New York",1,5.1875,0,1,0,1.1875,NA,199763,157484,55.92,44.08,1,0,0,NA,0,0,0,0,1,0,1,NA,NA
"483",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,451,"New York",2,3.75,0,0,1,0.25,NA,177353,154123,53.5,46.5,0,0,1,NA,0,0,0,0,1,0,1,NA,NA
"484",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,452,"New York",11,3.875,0,0,1,0.125,NA,155608,137198,53.14,46.86,0,1,0,NA,0,0,0,0,1,0,1,NA,NA
"485",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,453,"New York",18,1.375,1,0,0,2.625,NA,145098,187169,43.67,56.33,0,1,0,NA,0,0,0,0,1,0,1,NA,NA
"486",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,454,"New York",19,1.5,1,0,0,2.5,NA,151475,192100,44.09,55.91,0,1,0,NA,0,0,0,0,1,0,1,NA,NA
"487",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,455,"New York",21,6.875,0,1,0,2.875,NA,188649,131992,58.83,41.17,1,0,0,NA,0,0,0,0,1,0,1,NA,NA
"488",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,456,"New York",22,3.40625,0,0,1,0.5938,NA,156098,155989,50.02,49.98,0,1,0,NA,0,0,0,0,1,0,1,NA,NA
"489",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,457,"New York",24,4.21875,0,0,1,0.2188,NA,182567,147638,55.29,44.71,1,0,0,NA,0,0,0,0,1,0,1,NA,NA
"490",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,458,"New York",27,6.75,0,1,0,2.75,NA,229044,149559,60.5,39.5,1,0,0,NA,0,0,0,0,1,0,1,NA,NA
"491",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,459,"North Carolina",1,1.375,1,0,0,2.625,NA,159748,188870,45.82,54.18,0,1,0,NA,0,0,0,0,1,0,1,NA,NA
"492",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,460,"North Carolina",2,1.21875,1,0,0,2.7813,NA,172544,311887,35.62,64.38,0,0,1,NA,0,0,0,0,1,0,1,NA,NA
"493",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,461,"North Carolina",6,1.21875,1,0,0,2.7813,NA,153598,253531,37.73,62.27,0,0,1,NA,0,0,0,0,1,0,1,NA,NA
"494",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,462,"North Carolina",8,5.09375,0,1,0,1.0938,NA,202774,177781,53.28,46.72,1,0,0,NA,0,0,0,0,1,0,1,NA,NA
"495",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,463,"North Carolina",9,6,0,1,0,2,NA,224661,179463,55.59,44.41,1,0,0,NA,0,0,0,0,1,0,1,NA,NA
"496",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,464,"North Carolina",11,5.3125,0,1,0,1.3125,NA,245351,190609,56.28,43.72,0,0,1,NA,0,0,0,0,1,0,1,NA,NA
"497",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,465,"Ohio",1,4.28125,0,0,1,0.2813,546487,199560,172022,53.71,46.29,1,0,0,0.679946641,0,0,0,0,1,0,1,NA,NA
"498",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,466,"Ohio",10,6.03125,0,1,0,2.0313,551055,212972,151976,58.36,41.64,1,0,0,0.662271461,0,0,0,0,1,0,1,NA,NA
"499",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,467,"Ohio",12,6.125,0,1,0,2.125,586070,241790,182847,56.94,43.06,1,0,0,0.724549968,0,0,0,0,1,0,1,NA,NA
"500",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,468,"Ohio",13,1.125,1,0,0,2.875,555958,148648,173631,46.12,53.88,0,1,0,0.579682278,0,0,0,0,1,0,1,NA,NA
"501",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,469,"Oklahoma",5,4,0,0,1,0,564126,158191,145658,52.06,47.94,0,1,0,0.538619032,0,0,0,0,1,0,1,NA,NA
"502",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,470,"Oregon",4,2.84375,1,0,0,1.1563,639960,216081,240950,47.28,52.72,0,1,0,0.714155572,0,0,0,0,1,0,1,NA,NA
"503",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,471,"Pennsylvania",1,4.9375,0,0,1,0.9375,541091,249804,191875,56.56,43.44,1,0,0,0.816274896,0,0,0,0,1,0,1,NA,NA
"504",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,472,"Pennsylvania",7,1.625,1,0,0,2.375,547108,181407,195475,48.13,51.87,0,1,0,0.688862162,0,0,0,0,1,0,1,NA,NA
"505",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,473,"Pennsylvania",8,2.25,1,0,0,1.75,537086,165783,178004,48.22,51.78,0,1,0,0.640096744,0,0,0,0,1,0,1,NA,NA
"506",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,474,"Pennsylvania",10,3.75,0,0,1,0.25,554907,208896,182938,53.31,46.69,1,0,0,0.706125531,0,0,0,0,1,0,1,NA,NA
"507",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,475,"Pennsylvania",16,6.75,0,1,0,2.75,536924,210088,143962,59.34,40.66,1,0,0,0.65940431,0,0,0,0,1,0,1,NA,NA
"508",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,476,"Pennsylvania",17,2.5,1,0,0,1.5,554725,212284,222253,48.85,51.15,0,1,0,0.78333769,0,0,0,0,1,0,1,NA,NA
"509",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,477,"South Carolina",1,3.1875,0,0,1,0.8125,NA,216042,210627,50.63,49.37,0,1,0,NA,0,0,0,0,1,0,1,NA,NA
"510",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,478,"South Carolina",2,6.375,0,1,0,2.375,NA,202715,155118,56.65,43.35,1,0,0,NA,0,0,0,0,1,0,1,NA,NA
"511",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,479,"Texas",1,6.875,0,1,0,2.875,513424,219726,83016,72.58,27.42,1,0,0,0.589652996,0,0,0,0,1,0,1,NA,NA
"512",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,480,"Texas",2,6.5,0,1,0,2.5,523366,192828,148374,56.51,43.49,1,0,0,0.65193765,0,0,0,0,1,0,1,NA,NA
"513",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,481,"Texas",3,5.8125,0,1,0,1.8125,572927,230512,179458,56.23,43.77,1,0,0,0.715571094,0,0,0,0,1,0,1,NA,NA
"514",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,482,"Texas",6,6.15625,0,1,0,2.1563,543353,179507,149530,54.56,45.44,1,0,0,0.605567651,0,0,0,0,1,0,1,NA,NA
"515",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,483,"Texas",7,2.34375,1,0,0,1.6563,470059,149054,159529,48.3,51.7,0,1,0,0.656477166,0,0,0,0,1,0,1,NA,NA
"516",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,484,"Texas",10,4.9375,0,0,1,0.9375,598933,217216,187686,53.65,46.35,1,0,0,0.676038889,0,0,0,0,1,0,1,NA,NA
"517",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,485,"Texas",21,4.5,0,0,1,0.5,622992,235740,205780,53.39,46.61,1,0,0,0.70870894,0,0,0,0,1,0,1,NA,NA
"518",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,486,"Texas",22,4.25,0,0,1,0.25,587439,210259,181998,53.6,46.4,0,0,1,0.667740821,0,0,0,0,1,0,1,NA,NA
"519",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,487,"Texas",23,3.03125,0,0,1,0.9688,489437,149395,137693,52.04,47.96,0,0,1,0.586567832,0,0,0,0,1,0,1,NA,NA
"520",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,488,"Texas",24,3.53125,0,0,1,0.4688,514233,167910,163326,50.69,49.31,0,0,1,0.644136024,0,0,0,0,1,0,1,NA,NA
"521",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,489,"Texas",25,6.03125,0,1,0,2.0313,582952,220088,165697,57.05,42.95,1,0,0,0.661778328,0,0,0,0,1,0,1,NA,NA
